,Unnamed: 0,Matchday,Day,Date,Time,home,xG_home,xG_away,away,Assistance,Venue,Referee,Match Report,goals_home,goals_away,formacao_home,formacao_away,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,Touches_home,Touches_away,Tackles_home,Tackles_away,Interceptions_home,Interceptions_away,Aerials Won_home,Aerials Won_away,Clearances_home,Clearances_away,Offsides_home,Offsides_away,Goal Kicks_home,Goal Kicks_away,Throw Ins_home,Throw Ins_away,Long Balls_home,Long Balls_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador18_home,jogador19_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away,jogador18_away,jogador19_away
22,22,3,Sat,2022-08-20,15:00,Everton,1.5,1.0,Nott'ham Forest,"39,271",Goodison Park,Andre Marriner,/en/matches/3c3cc86f/Everton-Nottingham-Forest-August-20-2022-Premier-League,1,1,3-4-3,3-4-1-2,6.0,9.0,6.0,2.0,18.0,15.0,576.0,589.0,13.0,22.0,11.0,2.0,10.0,15.0,16.0,21.0,4.0,1.0,9.0,12.0,22.0,19.0,84.0,79.0,3.0,0.0,0.0,2.0,0.0,0.0,Jordan Pickford,James Tarkowski,Nathan Patterson,Mason Holgate,Anthony Gordon,Demarai Gray,Alex Iwobi,Vitaliy Mykolenko,Tom Davies,Conor Coady,Salomón Rondón,Asmir Begović,Michael Keane,Allan,Dwight McNeil,Amadou Onana,Dele Alli,Séamus Coleman,Jean-Philippe Gbamin,Dean Henderson,Steve Cook,Joe Worrall,Orel Mangala,Neco Williams,Taiwo Awoniyi,Jesse Lingard,Lewis O'Brien,Harry Toffolo,Brennan Johnson,Scott McKenna,Wayne Hennessey,Giulian Biancone,Morgan Gibbs-White,Sam Surridge,Alex Mighten,Cheikhou Kouyaté,Ryan Yates,Remo Freuler
23,23,3,Sat,2022-08-20,15:00,Crystal Palace,2.6,0.9,Aston Villa,"22,012",Selhurst Park,Andy Madley,/en/matches/3f89bccf/Crystal-Palace-Aston-Villa-August-20-2022-Premier-League,3,1,4-3-3,4-3-3,16.0,14.0,4.0,2.0,10.0,17.0,588.0,576.0,14.0,26.0,3.0,7.0,9.0,13.0,13.0,9.0,1.0,1.0,6.0,11.0,24.0,17.0,59.0,77.0,2.0,0.0,0.0,1.0,0.0,0.0,Vicente Guaita,Joel Ward,Tyrick Mitchell,Marc Guéhi,Jordan Ayew,Eberechi Eze,Wilfried Zaha,Jeffrey Schlupp,Joachim Andersen,Odsonne Édouard,Cheick Doucouré,Sam Johnstone,Joseph Whitworth,Luka Milivojević,Michael Olise,Jean-Philippe Mateta,Nathaniel Clyne,Will Hughes,Malcolm Ebiowei,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,John McGinn,Emi Buendía,Ollie Watkins,Lucas Digne,Leon Bailey,Jacob Ramsey,Boubacar Kamara,Robin Olsen,Douglas Luiz,Danny Ings,Calum Chambers,Ludwig Augustinsson,Ashley Young,Marvelous Nakamba,Philippe Coutinho
24,24,3,Sat,2022-08-20,15:00,Fulham,2.4,1.8,Brentford,"21,798",Craven Cottage,Peter Bankes,/en/matches/a107c037/Fulham-Brentford-August-20-2022-Premier-League,3,2,4-2-3-1,4-3-3,13.0,7.0,6.0,3.0,21.0,11.0,468.0,561.0,12.0,12.0,11.0,6.0,20.0,23.0,21.0,9.0,5.0,7.0,8.0,6.0,21.0,30.0,73.0,96.0,3.0,0.0,0.0,2.0,0.0,0.0,Bernd Leno,Kenny Tete,Tosin Adarabioyo,Harrison Reed,Aleksandar Mitrović,Tim Ream,Bobby Reid,Andreas Pereira,João Palhinha,Antonee Robinson,Jay Stansfield,Marek Rodák,Shane Duffy,Tom Cairney,Nathaniel Chalobah,Kevin Mbabu,Issa Diop,Tyrese Francois,Terry Ablade,David Raya,Aaron Hickey,Rico Henry,Christian Nørgaard,Mathias Jensen,Josh Dasilva,Yoane Wissa,Ben Mee,Ivan Toney,Pontus Jansson,Bryan Mbeumo,Thomas Strakosha,Saman Ghoddos,Frank Onyeka,Halil Dervişoğlu,Keane Lewis-Potter,Shandon Baptiste,Vitaly Janelt,Mads Bech Sørensen
25,25,3,Sat,2022-08-20,17:30,Bournemouth,0.3,1.3,Arsenal,"10,423",Vitality Stadium,Craig Pawson,/en/matches/7f11dd9e/Bournemouth-Arsenal-August-20-2022-Premier-League,0,3,3-1-4-2,4-3-3,12.0,10.0,3.0,4.0,13.0,16.0,546.0,738.0,22.0,14.0,7.0,10.0,12.0,14.0,13.0,20.0,1.0,3.0,7.0,4.0,27.0,13.0,51.0,48.0,2.0,0.0,0.0,1.0,0.0,0.0,Mark Travers,Lloyd Kelly,Chris Mepham,Jefferson Lerma,Adam Smith,Marcus Tavernier,Kieffer Moore,Ben Pearson,Marcos Senesi,Philip Billing,Jordan Zemura,Neto,Lewis Cook,Ryan Christie,Emiliano Marcondes,Jack Stacey,Jamal Lowe,Siriki Dembélé,James Hill,Aaron Ramsdale,Ben White,Thomas Partey,Gabriel Dos Santos,Bukayo Saka,Martin Ødegaard,Gabriel Jesus,Gabriel Martinelli,William Saliba,Granit Xhaka,Oleksandr Zinchenko,Matt Turner,Kieran Tierney,Emile Smith Rowe,Eddie Nketiah,Rob Holding,Takehiro Tomiyasu,Fabio Vieira,Albert Sambi Lokonga
26,26,3,Sun,2022-08-21,14:00,Leeds United,2.1,0.9,Chelsea,"36,372",Elland Road,Stuart Attwell,/en/matches/a5632124/Leeds-United-Chelsea-August-21-2022-Premier-League,3,0,4-2-3-1,3-5-2,16.0,15.0,4.0,6.0,12.0,20.0,477.0,672.0,26.0,22.0,16.0,17.0,9.0,21.0,17.0,13.0,1.0,7.0,7.0,7.0,19.0,29.0,51.0,80.0,0.0,0.0,0.0,3.0,0.0,1.0,Illan Meslier,Robin Koch,Brenden Aaronson,Marc Roca,Jack Harrison,Tyler Adams,Diego Llorente,Rodrigo,Daniel James,Pascal Struijk,Rasmus Nissen,Kristoffer Klaesson,Adam Forshaw,Crysencio Summerville,Luis Sinisterra,Joe Gelhardt,Leo Fuhr Hjelde,Cody Drameh,Sam Greenwood,Edouard Mendy,Jorginho,Thiago Silva,Ruben Loftus-Cheek,Raheem Sterling,Mason Mount,Conor Gallagher,Reece James,Kalidou Koulibaly,Kai Havertz,Marc Cucurella,Kepa Arrizabalaga,Christian Pulisic,Trevoh Chalobah,Callum Hudson-Odoi,Ben Chilwell,Hakim Ziyech,César Azpilicueta,Carney Chukwuemeka
27,27,3,Sun,2022-08-21,14:00,West Ham,0.8,1.7,Brighton,"62,449",London Stadium,Anthony Taylor,/en/matches/aa2a3517/West-Ham-United-Brighton-and-Hove-Albion-August-21-2022-Premier-League,0,2,4-2-3-1,3-5-1-1,10.0,7.0,5.0,4.0,25.0,16.0,607.0,628.0,8.0,17.0,13.0,6.0,20.0,9.0,13.0,19.0,3.0,1.0,7.0,4.0,23.0,15.0,80.0,69.0,2.0,0.0,0.0,0.0,0.0,0.0,Łukasz Fabiański,Aaron Cresswell,Kurt Zouma,Vladimír Coufal,Pablo Fornals,Michail Antonio,Jarrod Bowen,Saïd Benrahma,Thilo Kehrer,Tomáš Souček,Declan Rice,Alphonse Areola,Ben Johnson,Gianluca Scamacca,Manuel Lanzini,Flynn Downes,Maxwel Cornet,Angelo Ogbonna,Conor Coventry,Robert Sánchez,Adam Webster,Lewis Dunk,Solly March,Alexis Mac Allister,Leandro Trossard,Pascal Groß,Adam Lallana,Danny Welbeck,Moisés Caicedo,Joël Veltman,Jason Steele,Tariq Lamptey,Levi Colwill,Enock Mwepu,Neal Maupay,Steven Alzate,Deniz Undav,Kaoru Mitoma
28,28,3,Sun,2022-08-21,16:30,Newcastle Utd,1.8,2.1,Manchester City,"52,258",St James' Park,Jarred Gillett,/en/matches/b513d9fe/Newcastle-United-Manchester-City-August-21-2022-Premier-League,3,3,4-3-3,4-3-3,14.0,7.0,5.0,5.0,12.0,20.0,415.0,756.0,13.0,9.0,13.0,5.0,12.0,15.0,22.0,13.0,2.0,1.0,4.0,5.0,9.0,18.0,66.0,67.0,4.0,0.0,0.0,2.0,0.0,0.0,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Joelinton,Callum Wilson,Allan Saint-Maximin,Miguel Almirón,Joe Willock,Dan Burn,Bruno Guimarães,Martin Dúbravka,Jamaal Lascelles,Matt Ritchie,Emil Krafth,Chris Wood,Ryan Fraser,Jacob Murphy,Elliot Anderson,Ederson,Kyle Walker,John Stones,Nathan Aké,João Cancelo,İlkay Gündoğan,Erling Haaland,Rodri,Kevin De Bruyne,Bernardo Silva,Phil Foden,Stefan Ortega,Rúben Dias,Kalvin Phillips,Julián Álvarez,Sergio Gómez,Riyad Mahrez,Luke Mbete-Tatu,Cole Palmer
29,29,3,Mon,2022-08-22,20:00,Manchester Utd,1.8,1.3,Liverpool,"74,147",Old Trafford,Michael Oliver,/en/matches/3c9a8f71/North-West-Derby-Manchester-United-Liverpool-August-22-2022-Premier-League,2,1,4-2-3-1,4-3-3,11.0,7.0,6.0,8.0,7.0,23.0,443.0,795.0,24.0,13.0,12.0,6.0,14.0,20.0,34.0,8.0,2.0,2.0,16.0,4.0,15.0,28.0,66.0,78.0,3.0,0.0,0.0,1.0,0.0,0.0,David de Gea,Lisandro Martínez,Bruno Fernandes,Marcus Rashford,Tyrell Malacia,Christian Eriksen,Raphaël Varane,Diogo Dalot,Jadon Sancho,Anthony Elanga,Scott McTominay,Tom Heaton,Harry Maguire,Cristiano Ronaldo,Anthony Martial,Fred,Luke Shaw,Aaron Wan-Bissaka,Donny van de Beek,Alisson,Joe Gomez,Virgil van Dijk,James Milner,Roberto Firmino,Mohamed Salah,Jordan Henderson,Harvey Elliott,Luis Díaz,Andrew Robertson,Trent Alexander-Arnold,Adrián,Harvey Davies,Fabinho,Kostas Tsimikas,Fabio Carvalho,Bobby Clark,Stefan Bajcetic,Nathaniel Phillips
30,30,4,Sat,2022-08-27,12:30,Southampton,1.4,1.1,Manchester Utd,"31,196",St. Mary's Stadium,Andy Madley,/en/matches/dff99b20/Southampton-Manchester-United-August-27-2022-Premier-League,0,1,4-2-3-1,4-2-3-1,4.0,14.0,5.0,3.0,27.0,12.0,544.0,568.0,17.0,14.0,13.0,10.0,19.0,26.0,12.0,39.0,1.0,1.0,4.0,13.0,29.0,20.0,79.0,73.0,0.0,0.0,0.0,3.0,0.0,0.0,Gavin Bazunu,Kyle Walker-Peters,Joe Aribo,James Ward-Prowse,Adam Armstrong,Che Adams,Moussa Djenepo,Mohammed Salisu,Mohamed Elyounoussi,Armel Bella Kotchap,Roméo Lavia,Alex McCarthy,Lyanco,Oriol Romeu,Romain Perraud,Stuart Armstrong,Sekou Mara,Ibrahima Diallo,Jan Bednarek,David de Gea,Lisandro Martínez,Bruno Fernandes,Marcus Rashford,Tyrell Malacia,Christian Eriksen,Raphaël Varane,Diogo Dalot,Jadon Sancho,Anthony Elanga,Scott McTominay,Tom Heaton,Harry Maguire,Cristiano Ronaldo,Fred,Casemiro,Luke Shaw,Aaron Wan-Bissaka,Donny van de Beek
31,31,4,Sat,2022-08-27,15:00,Manchester City,2.2,0.1,Crystal Palace,"53,112",Etihad Stadium,Darren England,/en/matches/3b9bbac7/Manchester-City-Crystal-Palace-August-27-2022-Premier-League,4,2,4-2-3-1,5-4-1,14.0,8.0,6.0,1.0,29.0,5.0,894.0,382.0,12.0,9.0,5.0,5.0,14.0,7.0,3.0,26.0,2.0,1.0,2.0,11.0,18.0,12.0,56.0,68.0,1.0,0.0,0.0,2.0,0.0,0.0,Ederson,Kyle Walker,Rúben Dias,John Stones,João Cancelo,Erling Haaland,Rodri,Kevin De Bruyne,Bernardo Silva,Riyad Mahrez,Phil Foden,Stefan Ortega,İlkay Gündoğan,Julián Álvarez,Sergio Gómez,Cole Palmer,Claudio Gomes,Rico Lewis,Ben Knight,Vicente Guaita,Joel Ward,Tyrick Mitchell,Marc Guéhi,Jordan Ayew,Eberechi Eze,Jeffrey Schlupp,Joachim Andersen,Nathaniel Clyne,Odsonne Édouard,Cheick Doucouré,Sam Johnstone,Joseph Whitworth,Luka Milivojević,Michael Olise,Jean-Philippe Mateta,Will Hughes,Malcolm Ebiowei,Chris Richards
32,32,4,Sat,2022-08-27,15:00,Brighton,2.0,1.8,Leeds United,"30,953",The American Express Community Stadium,Michael Salisbury,/en/matches/77c70160/Brighton-and-Hove-Albion-Leeds-United-August-27-2022-Premier-League,1,0,4-4-2,4-2-3-1,10.0,14.0,5.0,3.0,12.0,12.0,506.0,619.0,14.0,22.0,9.0,16.0,14.0,10.0,7.0,14.0,2.0,1.0,7.0,11.0,27.0,21.0,83.0,70.0,2.0,0.0,0.0,3.0,0.0,0.0,Robert Sánchez,Adam Webster,Lewis Dunk,Solly March,Alexis Mac Allister,Leandro Trossard,Pascal Groß,Danny Welbeck,Moisés Caicedo,Pervis Estupiñán,Joël Veltman,Jason Steele,Tariq Lamptey,Levi Colwill,Enock Mwepu,Steven Alzate,Deniz Undav,Kaoru Mitoma,Evan Ferguson,Illan Meslier,Robin Koch,Brenden Aaronson,Marc Roca,Jack Harrison,Tyler Adams,Diego Llorente,Rodrigo,Daniel James,Pascal Struijk,Rasmus Nissen,Kristoffer Klaesson,Adam Forshaw,Crysencio Summerville,Luis Sinisterra,Joe Gelhardt,Leo Fuhr Hjelde,Cody Drameh,Sam Greenwood
33,33,4,Sat,2022-08-27,15:00,Chelsea,1.8,2.5,Leicester City,"39,953",Stamford Bridge,Paul Tierney,/en/matches/b737a3a7/Chelsea-Leicester-City-August-27-2022-Premier-League,2,1,4-4-2,4-1-4-1,10.0,7.0,3.0,11.0,12.0,34.0,595.0,689.0,18.0,17.0,6.0,7.0,17.0,17.0,28.0,16.0,3.0,1.0,11.0,2.0,18.0,17.0,64.0,50.0,3.0,0.0,1.0,2.0,0.0,0.0,Edouard Mendy,Jorginho,Thiago Silva,Ruben Loftus-Cheek,Trevoh Chalobah,Raheem Sterling,Mason Mount,Conor Gallagher,Reece James,Kai Havertz,Marc Cucurella,Kepa Arrizabalaga,Mateo Kovačić,Christian Pulisic,Armando Broja,Callum Hudson-Odoi,Ben Chilwell,Hakim Ziyech,César Azpilicueta,Danny Ward,James Justin,Jonny Evans,Harvey Barnes,Youri Tielemans,Jamie Vardy,Daniel Amartey,Kiernan Dewsbury-Hall,Dennis Praet,Timothy Castagne,Boubakary Soumaré,Daniel Iversen,Çağlar Söyüncü,Marc Albrighton,Kelechi Iheanacho,Ayoze Pérez,Patson Daka,Nampalys Mendy,Wilfred Ndidi
34,34,4,Sat,2022-08-27,15:00,Brentford,2.1,1.1,Everton,"17,009",Brentford Community Stadium,John Brooks,/en/matches/db59fc65/Brentford-Everton-August-27-2022-Premier-League,1,1,4-3-3,3-4-3,8.0,8.0,8.0,5.0,30.0,13.0,676.0,557.0,14.0,22.0,8.0,10.0,21.0,17.0,13.0,35.0,0.0,2.0,7.0,12.0,25.0,12.0,65.0,78.0,2.0,0.0,0.0,2.0,0.0,0.0,David Raya,Aaron Hickey,Rico Henry,Christian Nørgaard,Mathias Jensen,Josh Dasilva,Yoane Wissa,Mathias Jørgensen,Ben Mee,Ivan Toney,Bryan Mbeumo,Thomas Strakosha,Saman Ghoddos,Frank Onyeka,Keane Lewis-Potter,Mikkel Damsgaard,Shandon Baptiste,Vitaly Janelt,Mads Bech Sørensen,Jordan Pickford,James Tarkowski,Nathan Patterson,Mason Holgate,Dwight McNeil,Amadou Onana,Anthony Gordon,Demarai Gray,Alex Iwobi,Vitaliy Mykolenko,Conor Coady,Asmir Begović,Michael Keane,Allan,Séamus Coleman,Tom Davies,Rúben Vinagre,Salomón Rondón,Lewis Warrington
35,35,4,Sat,2022-08-27,15:00,Liverpool,3.3,0.3,Bournemouth,"53,328",Anfield,Stuart Attwell,/en/matches/de515487/Liverpool-Bournemouth-August-27-2022-Premier-League,9,0,4-3-3,4-2-3-1,6.0,5.0,8.0,1.0,20.0,5.0,821.0,429.0,12.0,20.0,9.0,11.0,18.0,14.0,3.0,18.0,3.0,0.0,3.0,11.0,19.0,20.0,77.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,Alisson,Joe Gomez,Fabinho,Virgil van Dijk,Roberto Firmino,Mohamed Salah,Jordan Henderson,Harvey Elliott,Luis Díaz,Andrew Robertson,Trent Alexander-Arnold,Adrián,Harvey Davies,James Milner,Kostas Tsimikas,Fabio Carvalho,Bobby Clark,Stefan Bajcetic,Nathaniel Phillips,Mark Travers,Lewis Cook,Chris Mepham,Jefferson Lerma,Ryan Christie,Adam Smith,Marcus Tavernier,Kieffer Moore,Marcos Senesi,Jaidon Anthony,Jordan Zemura,Neto,Dominic Solanke,Emiliano Marcondes,Jack Stacey,Ben Pearson,James Hill,Philip Billing,Owen Bevan
36,36,4,Sat,2022-08-27,17:30,Arsenal,2.6,0.8,Fulham,"60,164",Emirates Stadium,Jarred Gillett,/en/matches/8b69fd2d/Arsenal-Fulham-August-27-2022-Premier-League,2,1,4-3-3,4-2-3-1,6.0,12.0,9.0,2.0,19.0,11.0,745.0,388.0,15.0,24.0,7.0,14.0,11.0,22.0,5.0,29.0,1.0,0.0,10.0,10.0,17.0,18.0,73.0,55.0,2.0,0.0,0.0,3.0,0.0,0.0,Aaron Ramsdale,Kieran Tierney,Ben White,Gabriel Dos Santos,Bukayo Saka,Martin Ødegaard,Gabriel Jesus,Gabriel Martinelli,William Saliba,Mohamed Elneny,Granit Xhaka,Matt Turner,Emile Smith Rowe,Eddie Nketiah,Rob Holding,Cédric Soares,Takehiro Tomiyasu,Fabio Vieira,Albert Sambi Lokonga,Bernd Leno,Kenny Tete,Tosin Adarabioyo,Harrison Reed,Neeskens Kebano,Aleksandar Mitrović,Tim Ream,Bobby Reid,Andreas Pereira,João Palhinha,Antonee Robinson,Marek Rodák,Shane Duffy,Tom Cairney,Nathaniel Chalobah,Kevin Mbabu,Issa Diop,Tyrese Francois,Luke Harris
37,37,4,Sun,2022-08-28,14:00,Wolves,0.7,1.7,Newcastle Utd,"31,311",Molineux Stadium,Peter Bankes,/en/matches/15d62d04/Wolverhampton-Wanderers-Newcastle-United-August-28-2022-Premier-League,1,1,4-3-3,4-3-3,10.0,11.0,4.0,13.0,14.0,34.0,431.0,632.0,22.0,15.0,4.0,6.0,11.0,16.0,37.0,14.0,3.0,1.0,2.0,4.0,15.0,12.0,64.0,72.0,2.0,0.0,0.0,1.0,0.0,0.0,José Sá,Nathan Collins,Pedro Neto,Rúben Neves,Raúl Jiménez,Gonçalo Guedes,Jonny Castro,Nélson Semedo,Max Kilman,Matheus Nunes,João Moutinho,Matija Šarkić,Rayan Aït Nouri,Daniel Podence,Hwang Hee-chan,Yerson Mosquera,Toti Gomes,Leander Dendoncker,Adama Traoré,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Joelinton,Allan Saint-Maximin,Chris Wood,Miguel Almirón,Joe Willock,Dan Burn,Sean Longstaff,Karl Darlow,Paul Dummett,Jamaal Lascelles,Matt Ritchie,Matt Targett,Javier Manquillo,Ryan Fraser,Jacob Murphy
38,38,4,Sun,2022-08-28,14:00,Aston Villa,0.5,0.6,West Ham,"41,796",Villa Park,David Coote,/en/matches/659b9113/Aston-Villa-West-Ham-United-August-28-2022-Premier-League,0,1,4-3-1-2,3-5-2,10.0,10.0,3.0,2.0,26.0,19.0,741.0,573.0,17.0,13.0,13.0,16.0,13.0,9.0,17.0,30.0,2.0,1.0,5.0,9.0,25.0,23.0,68.0,63.0,2.0,0.0,0.0,0.0,0.0,0.0,Emiliano Martínez,Matty Cash,Ezri Konsa,Douglas Luiz,John McGinn,Danny Ings,Ollie Watkins,Calum Chambers,Philippe Coutinho,Lucas Digne,Boubacar Kamara,Robin Olsen,Emi Buendía,Ludwig Augustinsson,Ashley Young,Marvelous Nakamba,Leon Bailey,Cameron Archer,Jacob Ramsey,Łukasz Fabiański,Ben Johnson,Aaron Cresswell,Kurt Zouma,Gianluca Scamacca,Pablo Fornals,Jarrod Bowen,Thilo Kehrer,Tomáš Souček,Emerson Palmieri,Declan Rice,Alphonse Areola,Vladimír Coufal,Michail Antonio,Manuel Lanzini,Flynn Downes,Maxwel Cornet,Angelo Ogbonna,Saïd Benrahma
39,39,4,Sun,2022-08-28,16:30,Nott'ham Forest,0.9,2.4,Tottenham,"29,296",The City Ground,Craig Pawson,/en/matches/3c364307/Nottingham-Forest-Tottenham-Hotspur-August-28-2022-Premier-League,0,2,3-4-3,3-4-3,11.0,13.0,6.0,1.0,24.0,10.0,729.0,613.0,21.0,12.0,13.0,18.0,15.0,15.0,7.0,26.0,1.0,3.0,9.0,10.0,17.0,19.0,70.0,64.0,6.0,0.0,0.0,1.0,0.0,0.0,Dean Henderson,Steve Cook,Joe Worrall,Neco Williams,Morgan Gibbs-White,Jesse Lingard,Lewis O'Brien,Harry Toffolo,Brennan Johnson,Ryan Yates,Scott McKenna,Wayne Hennessey,Giulian Biancone,Jack Colback,Taiwo Awoniyi,Sam Surridge,Alex Mighten,Cheikhou Kouyaté,Remo Freuler,Hugo Lloris,Pierre Højbjerg,Davinson Sánchez,Son Heung-min,Harry Kane,Emerson,Ivan Perišić,Eric Dier,Dejan Kulusevski,Rodrigo Bentancur,Ben Davies,Fraser Forster,Matt Doherty,Richarlison,Ryan Sessegnon,Djed Spence,Japhet Tanganga,Pape Matar Sarr,Clément Lenglet
40,40,5,Tue,2022-08-30,19:30,Fulham,0.7,1.4,Brighton,"22,224",Craven Cottage,Thomas Bramall,/en/matches/361f4461/Fulham-Brighton-and-Hove-Albion-August-30-2022-Premier-League,2,1,4-2-3-1,3-5-2,9.0,11.0,3.0,3.0,8.0,17.0,506.0,697.0,26.0,23.0,6.0,11.0,18.0,13.0,24.0,11.0,0.0,2.0,8.0,11.0,23.0,26.0,49.0,78.0,2.0,0.0,0.0,1.0,0.0,0.0,Bernd Leno,Kenny Tete,Tosin Adarabioyo,Harrison Reed,Neeskens Kebano,Aleksandar Mitrović,Tim Ream,Bobby Reid,Andreas Pereira,João Palhinha,Antonee Robinson,Marek Rodák,Tom Cairney,Nathaniel Chalobah,Kevin Mbabu,Issa Diop,Tyrese Francois,Terry Ablade,Luke Harris,Robert Sánchez,Adam Webster,Lewis Dunk,Solly March,Enock Mwepu,Alexis Mac Allister,Leandro Trossard,Pascal Groß,Moisés Caicedo,Pervis Estupiñán,Joël Veltman,Jason Steele,Tariq Lamptey,Levi Colwill,Steven Alzate,Danny Welbeck,Julio César Enciso,Deniz Undav,Kaoru Mitoma
41,41,5,Tue,2022-08-30,19:30,Crystal Palace,1.0,1.4,Brentford,"25,043",Selhurst Park,Simon Hooper,/en/matches/e1d6440f/Crystal-Palace-Brentford-August-30-2022-Premier-League,1,1,4-1-4-1,4-3-3,11.0,8.0,4.0,6.0,10.0,22.0,634.0,628.0,21.0,14.0,9.0,14.0,14.0,12.0,26.0,6.0,1.0,0.0,8.0,10.0,18.0,20.0,80.0,80.0,1.0,0.0,0.0,2.0,0.0,0.0,Vicente Guaita,Joel Ward,Marc Guéhi,Michael Olise,Eberechi Eze,Wilfried Zaha,Jean-Philippe Mateta,Jeffrey Schlupp,Joachim Andersen,Nathaniel Clyne,Cheick Doucouré,Sam Johnstone,Tyrick Mitchell,Luka Milivojević,Jordan Ayew,Odsonne Édouard,Malcolm Ebiowei,Chris Richards,Killian Phillips,David Raya,Aaron Hickey,Rico Henry,Mathias Jensen,Mathias Jørgensen,Ben Mee,Ivan Toney,Bryan Mbeumo,Keane Lewis-Potter,Shandon Baptiste,Vitaly Janelt,Thomas Strakosha,Josh Dasilva,Yoane Wissa,Saman Ghoddos,Frank Onyeka,Mikkel Damsgaard,Mads Bech Sørensen,Mads Roerslev
42,42,5,Tue,2022-08-30,19:45,Southampton,1.1,1.1,Chelsea,"31,542",St. Mary's Stadium,Michael Oliver,/en/matches/afd303a8/Southampton-Chelsea-August-30-2022-Premier-League,2,1,4-2-3-1,4-2-2-2,15.0,10.0,5.0,3.0,15.0,17.0,447.0,770.0,19.0,26.0,13.0,20.0,13.0,16.0,28.0,28.0,0.0,3.0,4.0,1.0,28.0,31.0,78.0,65.0,2.0,0.0,0.0,1.0,0.0,0.0,Gavin Bazunu,Kyle Walker-Peters,James Ward-Prowse,Adam Armstrong,Che Adams,Romain Perraud,Mohammed Salisu,Mohamed Elyounoussi,Ibrahima Diallo,Armel Bella Kotchap,Roméo Lavia,Alex McCarthy,Lyanco,Joe Aribo,Stuart Armstrong,Sekou Mara,Moussa Djenepo,Theo Walcott,Jan Bednarek,Edouard Mendy,Jorginho,Thiago Silva,Ruben Loftus-Cheek,Raheem Sterling,Mason Mount,Hakim Ziyech,Kalidou Koulibaly,César Azpilicueta,Kai Havertz,Marc Cucurella,Kepa Arrizabalaga,Mateo Kovačić,Christian Pulisic,Armando Broja,Ben Chilwell,Carney Chukwuemeka,Billy Gilmour,Harvey Vale
43,43,5,Tue,2022-08-30,20:00,Leeds United,1.0,1.0,Everton,"36,338",Elland Road,Darren England,/en/matches/42d294e5/Leeds-United-Everton-August-30-2022-Premier-League,1,1,4-2-3-1,4-3-3,10.0,9.0,10.0,2.0,31.0,3.0,852.0,492.0,25.0,28.0,11.0,18.0,24.0,12.0,11.0,39.0,2.0,2.0,2.0,11.0,38.0,22.0,56.0,60.0,3.0,0.0,0.0,3.0,0.0,0.0,Illan Meslier,Robin Koch,Brenden Aaronson,Marc Roca,Jack Harrison,Tyler Adams,Diego Llorente,Rodrigo,Pascal Struijk,Luis Sinisterra,Rasmus Nissen,Kristoffer Klaesson,Adam Forshaw,Patrick Bamford,Crysencio Summerville,Daniel James,Joe Gelhardt,Cody Drameh,Sam Greenwood,Jordan Pickford,James Tarkowski,Nathan Patterson,Dwight McNeil,Amadou Onana,Anthony Gordon,Demarai Gray,Alex Iwobi,Vitaliy Mykolenko,Tom Davies,Conor Coady,Asmir Begović,Michael Keane,Allan,André Gomes,Séamus Coleman,Rúben Vinagre,Salomón Rondón,Stanley Mills
44,44,5,Wed,2022-08-31,19:30,Bournemouth,0.4,1.5,Wolves,"10,113",Vitality Stadium,Anthony Taylor,/en/matches/91b239d8/Bournemouth-Wolverhampton-Wanderers-August-31-2022-Premier-League,0,0,4-4-2,4-3-3,12.0,12.0,2.0,5.0,7.0,27.0,475.0,758.0,24.0,26.0,8.0,6.0,12.0,14.0,25.0,13.0,0.0,3.0,12.0,1.0,21.0,16.0,57.0,75.0,2.0,0.0,0.0,1.0,0.0,0.0,Neto,Lewis Cook,Lloyd Kelly,Chris Mepham,Jefferson Lerma,Dominic Solanke,Ryan Christie,Adam Smith,Marcus Tavernier,Philip Billing,Jordan Zemura,Mark Travers,Ryan Fredericks,Emiliano Marcondes,Jack Stacey,Jamal Lowe,Kieffer Moore,James Hill,Marcos Senesi,José Sá,Nathan Collins,Pedro Neto,Rúben Neves,Raúl Jiménez,Gonçalo Guedes,Jonny Castro,Nélson Semedo,Max Kilman,Matheus Nunes,João Moutinho,Matija Šarkić,Rayan Aït Nouri,Daniel Podence,Hwang Hee-chan,Toti Gomes,Connor Ronan,Leander Dendoncker,Adama Traoré
