,Unnamed: 0,Matchday,Day,Date,Time,home,xG_home,xG_away,away,Assistance,Venue,Referee,Match Report,goals_home,goals_away,formacao_home,formacao_away,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,Touches_home,Touches_away,Tackles_home,Tackles_away,Interceptions_home,Interceptions_away,Aerials Won_home,Aerials Won_away,Clearances_home,Clearances_away,Offsides_home,Offsides_away,Goal Kicks_home,Goal Kicks_away,Throw Ins_home,Throw Ins_away,Long Balls_home,Long Balls_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador18_home,jogador19_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away,jogador18_away,jogador19_away
321,321,34,Sat,2022-04-23,12:30,Arsenal,2.3,1.8,Manchester Utd,"60,223",Emirates Stadium,Craig Pawson,/en/matches/b9f7c065/Arsenal-Manchester-United-April-23-2022-Premier-League,3,1,4-2-3-1,4-2-3-1,9.0,12.0,1.0,7.0,11.0,16.0,633.0,545.0,10.0,13.0,7.0,9.0,5.0,15.0,17.0,17.0,2.0,2.0,8.0,7.0,13.0,19.0,53.0,41.0,3.0,0.0,0.0,4.0,0.0,0.0,Aaron Ramsdale,Ben White,Gabriel Dos Santos,Bukayo Saka,Martin Ødegaard,Emile Smith Rowe,Cédric Soares,Nuno Tavares,Mohamed Elneny,Eddie Nketiah,Granit Xhaka,Bernd Leno,Alexandre Lacazette,Rob Holding,Takehiro Tomiyasu,Nicolas Pépé,Albert Sambi Lokonga,Gabriel Martinelli,Miguel Azeez,David de Gea,Victor Lindelöf,Cristiano Ronaldo,Bruno Fernandes,Raphaël Varane,Diogo Dalot,Jadon Sancho,Alex Telles,Nemanja Matić,Anthony Elanga,Scott McTominay,Dean Henderson,Eric Bailly,Phil Jones,Harry Maguire,Juan Mata,Marcus Rashford,Jesse Lingard,Aaron Wan-Bissaka
322,322,34,Sat,2022-04-23,15:00,Leicester City,0.3,0.9,Aston Villa,"32,185",King Power Stadium,Andy Madley,/en/matches/17e5cacf/Leicester-City-Aston-Villa-April-23-2022-Premier-League,0,0,4-1-4-1,4-3-2-1,15.0,16.0,7.0,6.0,26.0,15.0,670.0,429.0,13.0,15.0,6.0,8.0,10.0,10.0,13.0,24.0,0.0,1.0,5.0,4.0,28.0,23.0,48.0,64.0,3.0,0.0,0.0,2.0,0.0,0.0,Kasper Schmeichel,James Justin,Wesley Fofana,Çağlar Söyüncü,Youri Tielemans,James Maddison,Kiernan Dewsbury-Hall,Nampalys Mendy,Timothy Castagne,Patson Daka,Ademola Lookman,Danny Ward,Harvey Barnes,Jamie Vardy,Marc Albrighton,Kelechi Iheanacho,Ayoze Pérez,Daniel Amartey,Hamza Choudhury,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Douglas Luiz,John McGinn,Ollie Watkins,Ashley Young,Philippe Coutinho,Leon Bailey,Jacob Ramsey,Robin Olsen,Emi Buendía,Calum Chambers,Marvelous Nakamba,Danny Ings,Carney Chukwuemeka,Benjamin Chrisene,Tim Iroegbunam
323,323,34,Sat,2022-04-23,15:00,Manchester City,3.6,0.5,Watford,"53,013",Etihad Stadium,Kevin Friend,/en/matches/af522ca3/Manchester-City-Watford-April-23-2022-Premier-League,5,1,4-2-3-1,4-3-3,9.0,7.0,11.0,4.0,19.0,8.0,841.0,381.0,25.0,11.0,7.0,16.0,6.0,4.0,14.0,30.0,0.0,2.0,3.0,8.0,13.0,12.0,63.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,Ederson,Rúben Dias,Raheem Sterling,Gabriel Jesus,Jack Grealish,Oleksandr Zinchenko,Aymeric Laporte,Rodri,Kevin De Bruyne,Fernandinho,João Cancelo,Zack Steffen,Nathan Aké,İlkay Gündoğan,Bernardo Silva,Riyad Mahrez,Phil Foden,CJ Egan-Riley,Luke Mbete-Tatu,Ben Foster,Jeremy Ngakia,Imran Louza,Joshua King,Tom Cleverley,Hassane Kamara,Moussa Sissoko,Samir Santos,Ismaila Sarr,Emmanuel Dennis,Christian Kabasele,Daniel Bachmann,William Troost-Ekong,João Pedro,Adam Masina,Ken Sema,Nicolas Nkoulou,Craig Cathcart,Dan Gosling
324,324,34,Sat,2022-04-23,15:00,Norwich City,0.6,1.9,Newcastle Utd,"26,910",Carrow Road,Chris Kavanagh,/en/matches/f6a877bb/Norwich-City-Newcastle-United-April-23-2022-Premier-League,0,3,4-2-3-1,4-3-3,11.0,10.0,2.0,3.0,14.0,10.0,562.0,662.0,20.0,15.0,15.0,14.0,10.0,11.0,12.0,20.0,1.0,0.0,7.0,7.0,26.0,27.0,72.0,67.0,0.0,0.0,0.0,2.0,0.0,0.0,Tim Krul,Sam Byram,Grant Hanley,Christoph Zimmermann,Kieran Dowell,Mathias Normann,Milot Rashica,Pierre Lees-Melou,Teemu Pukki,Kenny McLean,Dimitris Giannoulis,Angus Gunn,Max Aarons,Ben Gibson,Billy Gilmour,Przemysław Płacheta,Christos Tzolis,Jakob Sørensen,Brandon Williams,Martin Dúbravka,Jamaal Lascelles,Joelinton,Allan Saint-Maximin,Matt Targett,Emil Krafth,Jacob Murphy,Joe Willock,Dan Burn,Sean Longstaff,Bruno Guimarães,Karl Darlow,Fabian Schär,Jonjo Shelvey,Matt Ritchie,Federico Fernández,Javier Manquillo,Chris Wood,Miguel Almirón
325,325,34,Sat,2022-04-23,17:30,Brentford,0.9,0.6,Tottenham,"17,072",Brentford Community Stadium,Martin Atkinson,/en/matches/9c939b7f/Brentford-Tottenham-Hotspur-April-23-2022-Premier-League,0,0,5-3-2,3-4-3,8.0,7.0,12.0,8.0,26.0,26.0,553.0,683.0,12.0,11.0,10.0,13.0,15.0,16.0,25.0,34.0,1.0,1.0,9.0,6.0,19.0,18.0,82.0,55.0,2.0,0.0,0.0,1.0,0.0,0.0,David Raya,Rico Henry,Mathias Jensen,Saman Ghoddos,Ivan Toney,Pontus Jansson,Bryan Mbeumo,Christian Eriksen,Vitaly Janelt,Mads Bech Sørensen,Mads Roerslev,Jonas Lössl,Josh Dasilva,Yoane Wissa,Julian Jeanvier,Tariqe Fosu,Myles Peart-Harris,Shandon Baptiste,Finley Stevens,Hugo Lloris,Cristian Romero,Pierre Højbjerg,Son Heung-min,Harry Kane,Emerson,Eric Dier,Ryan Sessegnon,Dejan Kulusevski,Rodrigo Bentancur,Ben Davies,Pierluigi Gollini,Sergio Reguilón,Davinson Sánchez,Harry Winks,Joe Rodon,Steven Bergwijn,Lucas Moura,Harvey White
326,326,34,Sun,2022-04-24,14:00,Brighton,1.7,0.9,Southampton,"31,335",The American Express Community Stadium,Robert Jones,/en/matches/32a11932/Brighton-and-Hove-Albion-Southampton-April-24-2022-Premier-League,2,2,4-3-1-2,4-4-2,12.0,7.0,6.0,6.0,20.0,26.0,535.0,557.0,17.0,13.0,6.0,17.0,23.0,21.0,32.0,23.0,2.0,3.0,9.0,4.0,20.0,33.0,81.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,Robert Sánchez,Marc Cucurella,Adam Webster,Lewis Dunk,Neal Maupay,Alexis Mac Allister,Leandro Trossard,Enock Mwepu,Danny Welbeck,Moisés Caicedo,Joël Veltman,Jason Steele,Pascal Groß,Adam Lallana,Steven Alzate,Solly March,Shane Duffy,Odeluga Offiah,Evan Ferguson,Fraser Forster,Kyle Walker-Peters,Oriol Romeu,Shane Long,James Ward-Prowse,Che Adams,Nathan Redmond,Valentino Livramento,Mohammed Salisu,Nathan Tella,Jan Bednarek,Willy Caballero,Lyanco,Adam Armstrong,Romain Perraud,Stuart Armstrong,Armando Broja,Mohamed Elyounoussi,Ibrahima Diallo
327,327,34,Sun,2022-04-24,14:00,Burnley,1.4,0.6,Wolves,"19,246",Turf Moor,Anthony Taylor,/en/matches/99d0fee1/Burnley-Wolverhampton-Wanderers-April-24-2022-Premier-League,1,0,4-4-2,3-4-3,8.0,7.0,3.0,6.0,12.0,16.0,490.0,756.0,20.0,28.0,15.0,9.0,11.0,12.0,18.0,16.0,5.0,2.0,6.0,5.0,15.0,25.0,58.0,64.0,3.0,0.0,0.0,1.0,0.0,0.0,Nick Pope,Charlie Taylor,Jack Cork,James Tarkowski,Josh Brownhill,Wout Weghorst,Dwight McNeil,Connor Roberts,Jay Rodriguez,Nathan Collins,Matěj Vydra,Wayne Hennessey,Matthew Lowton,Ashley Barnes,Dale Stephens,Aaron Lennon,Phil Bardsley,Kevin Long,Bobby Thomas,José Sá,Raúl Jiménez,Willy Boly,Conor Coady,Fábio Silva,Jonny Castro,Nélson Semedo,Hwang Hee-chan,Romain Saïss,João Moutinho,Leander Dendoncker,John Ruddy,Ki-Jana Hoever,Rayan Aït Nouri,Fernando Marçal,Pedro Neto,Francisco Trincão,Chiquinho,Toti Gomes
328,328,34,Sun,2022-04-24,14:00,Chelsea,3.0,0.5,West Ham,"32,231",Stamford Bridge,Michael Oliver,/en/matches/cfcd90ed/Chelsea-West-Ham-United-April-24-2022-Premier-League,1,0,3-4-1-2,3-4-3,11.0,9.0,3.0,1.0,21.0,10.0,865.0,497.0,11.0,14.0,9.0,5.0,10.0,9.0,7.0,25.0,2.0,2.0,5.0,17.0,16.0,18.0,54.0,67.0,1.0,0.0,0.0,0.0,1.0,0.0,Edouard Mendy,Marcos Alonso,Jorginho,Thiago Silva,N'Golo Kanté,Timo Werner,Ruben Loftus-Cheek,Trevoh Chalobah,Mason Mount,César Azpilicueta,Kai Havertz,Kepa Arrizabalaga,Romelu Lukaku,Christian Pulisic,Saúl Ñíguez,Ross Barkley,Hakim Ziyech,Kenedy,nan,Łukasz Fabiański,Aaron Cresswell,Vladimír Coufal,Andriy Yarmolenko,Pablo Fornals,Craig Dawson,Mark Noble,Saïd Benrahma,Arthur Masuaku,Tomáš Souček,Ben Johnson,Alphonse Areola,Michail Antonio,Manuel Lanzini,Nikola Vlašić,Jarrod Bowen,Ryan Fredericks,Alex Král,Declan Rice
329,329,34,Sun,2022-04-24,16:30,Liverpool,1.7,0.4,Everton,"53,213",Anfield,Stuart Attwell,/en/matches/69235d39/Merseyside-Derby-Liverpool-Everton-April-24-2022-Premier-League,2,0,4-3-3,4-3-3,8.0,8.0,13.0,1.0,36.0,4.0,970.0,356.0,15.0,20.0,4.0,14.0,13.0,11.0,6.0,37.0,1.0,0.0,9.0,9.0,29.0,16.0,83.0,61.0,2.0,0.0,0.0,5.0,0.0,0.0,Alisson,Fabinho,Virgil van Dijk,Thiago Alcántara,Naby Keïta,Sadio Mané,Mohamed Salah,Diogo Jota,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Caoimhín Kelleher,Ibrahima Konaté,James Milner,Joe Gomez,Jordan Henderson,Curtis Jones,Kostas Tsimikas,Luis Díaz,Jordan Pickford,Mason Holgate,Michael Keane,Allan,Richarlison,Demarai Gray,Abdoulaye Doucouré,Alex Iwobi,Vitaliy Mykolenko,Séamus Coleman,Anthony Gordon,Asmir Begović,Andy Lonergan,Jonjoe Kenny,Fabian Delph,Jarrad Branthwaite,Salomón Rondón,Anwar El Ghazi,Dele Alli
330,330,34,Mon,2022-04-25,20:00,Crystal Palace,1.9,0.5,Leeds United,"25,357",Selhurst Park,Darren England,/en/matches/1a9f4c1e/Crystal-Palace-Leeds-United-April-25-2022-Premier-League,0,0,4-3-3,4-2-3-1,12.0,13.0,6.0,3.0,20.0,10.0,616.0,570.0,13.0,29.0,12.0,12.0,26.0,19.0,9.0,25.0,1.0,1.0,9.0,8.0,31.0,25.0,85.0,79.0,2.0,0.0,0.0,2.0,0.0,0.0,Vicente Guaita,Joel Ward,Marc Guéhi,Jordan Ayew,Eberechi Eze,Wilfried Zaha,Jean-Philippe Mateta,Joachim Andersen,Nathaniel Clyne,James McArthur,Conor Gallagher,Jack Butland,James Tomkins,Michael Olise,Cheikhou Kouyaté,Will Hughes,Jeffrey Schlupp,Christian Benteke,Odsonne Édouard,Illan Meslier,Luke Ayling,Liam Cooper,Raphinha,Diego Llorente,Stuart Dallas,Rodrigo,Daniel James,Jack Harrison,Kalvin Phillips,Mateusz Klich,Kristoffer Klaesson,Junior Firpo,Robin Koch,Pascal Struijk,Lewis Bate,Joe Gelhardt,Charlie Cresswell,Sam Greenwood
331,331,37,Thu,2022-04-28,19:45,Manchester Utd,0.5,1.9,Chelsea,"73,564",Old Trafford,Mike Dean,/en/matches/39f0deaa/Manchester-United-Chelsea-April-28-2022-Premier-League,1,1,4-2-3-1,3-4-1-2,9.0,12.0,2.0,9.0,10.0,26.0,488.0,774.0,16.0,12.0,14.0,9.0,15.0,12.0,32.0,15.0,2.0,3.0,10.0,2.0,16.0,20.0,62.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,David de Gea,Victor Lindelöf,Cristiano Ronaldo,Marcus Rashford,Bruno Fernandes,Raphaël Varane,Diogo Dalot,Alex Telles,Nemanja Matić,Anthony Elanga,Scott McTominay,Tom Heaton,Dean Henderson,Eric Bailly,Phil Jones,Juan Mata,Hannibal Mejbri,Shola Shoretire,Álvaro Fernández,Edouard Mendy,Antonio Rüdiger,Marcos Alonso,Jorginho,Thiago Silva,N'Golo Kanté,Timo Werner,Mason Mount,Reece James,César Azpilicueta,Kai Havertz,Kepa Arrizabalaga,Romelu Lukaku,Christian Pulisic,Ruben Loftus-Cheek,Trevoh Chalobah,Saúl Ñíguez,Hakim Ziyech,Kenedy
332,332,35,Sat,2022-04-30,12:30,Newcastle Utd,0.2,2.3,Liverpool,"52,281",St. James' Park,Andre Marriner,/en/matches/d736eab8/Newcastle-United-Liverpool-April-30-2022-Premier-League,0,1,4-3-3,4-3-3,11.0,11.0,0.0,6.0,5.0,16.0,422.0,683.0,19.0,15.0,4.0,6.0,20.0,17.0,21.0,15.0,9.0,1.0,16.0,2.0,27.0,15.0,73.0,78.0,1.0,0.0,0.0,3.0,0.0,0.0,Martin Dúbravka,Fabian Schär,Joelinton,Jonjo Shelvey,Allan Saint-Maximin,Matt Targett,Emil Krafth,Miguel Almirón,Joe Willock,Dan Burn,Bruno Guimarães,Karl Darlow,Paul Dummett,Jamaal Lascelles,Matt Ritchie,Javier Manquillo,Chris Wood,Jacob Murphy,Dwight Gayle,Alisson,Virgil van Dijk,James Milner,Naby Keïta,Sadio Mané,Joe Gomez,Jordan Henderson,Diogo Jota,Luis Díaz,Andrew Robertson,Joël Matip,Caoimhín Kelleher,Fabinho,Ibrahima Konaté,Thiago Alcántara,Mohamed Salah,Curtis Jones,Kostas Tsimikas,Trent Alexander-Arnold
333,333,35,Sat,2022-04-30,15:00,Watford,1.0,1.6,Burnley,"20,738",Vicarage Road Stadium,Craig Pawson,/en/matches/81ac72d8/Watford-Burnley-April-30-2022-Premier-League,1,2,4-3-3,4-4-2,13.0,9.0,5.0,6.0,26.0,20.0,529.0,568.0,16.0,16.0,8.0,8.0,30.0,23.0,28.0,23.0,1.0,0.0,8.0,11.0,29.0,27.0,86.0,89.0,1.0,0.0,0.0,2.0,0.0,0.0,Ben Foster,Imran Louza,João Pedro,Hassane Kamara,Moussa Sissoko,Kiko Femenía,Samir Santos,Ismaila Sarr,Emmanuel Dennis,Christian Kabasele,Juraj Kucka,Daniel Bachmann,Jeremy Ngakia,William Troost-Ekong,Joshua King,Adam Masina,Ken Sema,Dan Gosling,Samuel Kalu,Nick Pope,Charlie Taylor,Jack Cork,James Tarkowski,Josh Brownhill,Wout Weghorst,Dwight McNeil,Connor Roberts,Aaron Lennon,Nathan Collins,Matěj Vydra,Wayne Hennessey,Will Norris,Matthew Lowton,Ashley Barnes,Dale Stephens,Phil Bardsley,Kevin Long,Bobby Thomas
334,334,35,Sat,2022-04-30,15:00,Wolves,0.7,2.6,Brighton,"31,243",Molineux Stadium,Simon Hooper,/en/matches/b800c4ba/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-April-30-2022-Premier-League,0,3,3-5-2,3-4-3,6.0,4.0,7.0,3.0,20.0,12.0,591.0,630.0,19.0,22.0,5.0,9.0,8.0,6.0,10.0,12.0,1.0,1.0,6.0,8.0,16.0,19.0,59.0,59.0,2.0,0.0,0.0,1.0,0.0,0.0,José Sá,Rayan Aït Nouri,Rúben Neves,Willy Boly,Conor Coady,Fábio Silva,Nélson Semedo,Hwang Hee-chan,Romain Saïss,João Moutinho,Leander Dendoncker,John Ruddy,Fernando Marçal,Pedro Neto,Raúl Jiménez,Francisco Trincão,Jonny Castro,Chiquinho,Toti Gomes,Robert Sánchez,Marc Cucurella,Lewis Dunk,Yves Bissouma,Alexis Mac Allister,Leandro Trossard,Enock Mwepu,Danny Welbeck,Solly March,Moisés Caicedo,Joël Veltman,Jason Steele,Tariq Lamptey,Adam Webster,Neal Maupay,Pascal Groß,Adam Lallana,Steven Alzate,Shane Duffy
335,335,35,Sat,2022-04-30,15:00,Aston Villa,1.8,0.5,Norwich City,"40,290",Villa Park,John Brooks,/en/matches/bf7873f2/Aston-Villa-Norwich-City-April-30-2022-Premier-League,2,0,4-1-4-1,4-2-3-1,16.0,8.0,2.0,3.0,12.0,10.0,546.0,636.0,26.0,12.0,13.0,14.0,10.0,9.0,12.0,9.0,3.0,0.0,10.0,8.0,25.0,32.0,49.0,79.0,4.0,0.0,0.0,1.0,0.0,0.0,Emiliano Martínez,Matty Cash,Tyrone Mings,John McGinn,Ollie Watkins,Calum Chambers,Philippe Coutinho,Lucas Digne,Leon Bailey,Jacob Ramsey,Tim Iroegbunam,Robin Olsen,Ezri Konsa,Douglas Luiz,Emi Buendía,Bertrand Traoré,Ashley Young,Marvelous Nakamba,Danny Ings,Tim Krul,Max Aarons,Sam Byram,Grant Hanley,Billy Gilmour,Kieran Dowell,Mathias Normann,Milot Rashica,Pierre Lees-Melou,Brandon Williams,Teemu Pukki,Angus Gunn,Ben Gibson,Lukas Rupp,Przemysław Płacheta,Christos Tzolis,Jakob Sørensen,Josh Sargent,Dimitris Giannoulis
336,336,35,Sat,2022-04-30,15:00,Southampton,0.6,1.1,Crystal Palace,"31,359",St. Mary's Stadium,Jarred Gillett,/en/matches/d260be24/Southampton-Crystal-Palace-April-30-2022-Premier-League,1,2,4-4-2,4-3-3,13.0,11.0,6.0,7.0,15.0,21.0,483.0,708.0,23.0,9.0,13.0,8.0,31.0,22.0,25.0,30.0,0.0,4.0,6.0,7.0,16.0,24.0,67.0,78.0,1.0,0.0,0.0,3.0,0.0,0.0,Fraser Forster,Kyle Walker-Peters,Oriol Romeu,Shane Long,James Ward-Prowse,Che Adams,Nathan Redmond,Romain Perraud,Mohammed Salisu,Nathan Tella,Jan Bednarek,Willy Caballero,Lyanco,Adam Armstrong,Stuart Armstrong,Armando Broja,Moussa Djenepo,William Smallbone,Mohamed Elyounoussi,Vicente Guaita,Joel Ward,Marc Guéhi,Jordan Ayew,Eberechi Eze,Jean-Philippe Mateta,Jeffrey Schlupp,Joachim Andersen,Nathaniel Clyne,James McArthur,Conor Gallagher,Jack Butland,Tyrick Mitchell,James Tomkins,Michael Olise,Cheikhou Kouyaté,Wilfried Zaha,Will Hughes,Christian Benteke
337,337,35,Sat,2022-04-30,17:30,Leeds United,1.3,2.4,Manchester City,"35,771",Elland Road,Paul Tierney,/en/matches/5ce80a04/Leeds-United-Manchester-City-April-30-2022-Premier-League,0,4,5-4-1,4-2-3-1,13.0,3.0,3.0,6.0,16.0,18.0,581.0,787.0,29.0,9.0,3.0,9.0,9.0,12.0,13.0,21.0,3.0,1.0,6.0,3.0,26.0,20.0,53.0,62.0,1.0,0.0,0.0,2.0,0.0,0.0,Illan Meslier,Luke Ayling,Junior Firpo,Robin Koch,Raphinha,Stuart Dallas,Rodrigo,Pascal Struijk,Jack Harrison,Kalvin Phillips,Mateusz Klich,Kristoffer Klaesson,Diego Llorente,Daniel James,Lewis Bate,Joe Gelhardt,Charlie Cresswell,Sam Greenwood,nan,Ederson,Rúben Dias,Nathan Aké,Raheem Sterling,İlkay Gündoğan,Gabriel Jesus,Jack Grealish,Aymeric Laporte,Rodri,João Cancelo,Phil Foden,Zack Steffen,Oleksandr Zinchenko,Kevin De Bruyne,Bernardo Silva,Fernandinho,Riyad Mahrez,CJ Egan-Riley,Luke Mbete-Tatu
338,338,35,Sun,2022-05-01,14:00,Tottenham,1.2,0.5,Leicester City,"59,482",Tottenham Hotspur Stadium,Jonathan Moss,/en/matches/26ff83e6/Tottenham-Hotspur-Leicester-City-May-1-2022-Premier-League,3,1,3-4-3,3-5-2,13.0,8.0,6.0,3.0,17.0,21.0,566.0,781.0,20.0,16.0,15.0,6.0,18.0,7.0,25.0,12.0,2.0,0.0,6.0,7.0,16.0,20.0,60.0,47.0,2.0,0.0,0.0,3.0,0.0,0.0,Hugo Lloris,Cristian Romero,Pierre Højbjerg,Son Heung-min,Harry Kane,Emerson,Eric Dier,Ryan Sessegnon,Lucas Moura,Rodrigo Bentancur,Ben Davies,Pierluigi Gollini,Davinson Sánchez,Harry Winks,Joe Rodon,Dejan Kulusevski,Steven Bergwijn,Harvey White,Dane Scarlett,Kasper Schmeichel,Çağlar Söyüncü,Marc Albrighton,Kelechi Iheanacho,Ayoze Pérez,Daniel Amartey,Nampalys Mendy,Timothy Castagne,Patson Daka,Luke Thomas,Boubakary Soumaré,Danny Ward,James Justin,Wesley Fofana,Harvey Barnes,Youri Tielemans,Jamie Vardy,Hamza Choudhury,Ademola Lookman
339,339,35,Sun,2022-05-01,14:00,Everton,0.8,0.8,Chelsea,"39,256",Goodison Park,Kevin Friend,/en/matches/4ed4a295/Everton-Chelsea-May-1-2022-Premier-League,1,0,5-4-1,3-4-1-2,9.0,12.0,3.0,8.0,11.0,27.0,359.0,882.0,13.0,18.0,10.0,5.0,12.0,12.0,25.0,18.0,0.0,2.0,7.0,10.0,20.0,15.0,69.0,50.0,3.0,0.0,0.0,5.0,0.0,0.0,Jordan Pickford,Mason Holgate,Richarlison,Fabian Delph,Demarai Gray,Yerry Mina,Abdoulaye Doucouré,Alex Iwobi,Vitaliy Mykolenko,Séamus Coleman,Anthony Gordon,Asmir Begović,Jonjoe Kenny,Michael Keane,Allan,Dominic Calvert-Lewin,Tom Davies,Jarrad Branthwaite,Salomón Rondón,Edouard Mendy,Antonio Rüdiger,Marcos Alonso,Jorginho,Thiago Silva,Timo Werner,Ruben Loftus-Cheek,Mason Mount,Reece James,César Azpilicueta,Kai Havertz,Kepa Arrizabalaga,Mateo Kovačić,Romelu Lukaku,Christian Pulisic,Trevoh Chalobah,Saúl Ñíguez,Hakim Ziyech,Kenedy
340,340,35,Sun,2022-05-01,16:30,West Ham,0.5,0.9,Arsenal,"59,959",London Stadium,Mike Dean,/en/matches/5290c2da/West-Ham-United-Arsenal-May-1-2022-Premier-League,1,2,4-2-3-1,4-2-3-1,7.0,9.0,3.0,7.0,22.0,13.0,717.0,594.0,11.0,16.0,8.0,10.0,14.0,18.0,9.0,27.0,1.0,0.0,6.0,6.0,23.0,11.0,67.0,54.0,2.0,0.0,0.0,2.0,0.0,0.0,Łukasz Fabiański,Aaron Cresswell,Kurt Zouma,Vladimír Coufal,Pablo Fornals,Manuel Lanzini,Mark Noble,Jarrod Bowen,Saïd Benrahma,Ryan Fredericks,Declan Rice,Alphonse Areola,Andriy Yarmolenko,Michail Antonio,Nikola Vlašić,Issa Diop,Arthur Masuaku,Tomáš Souček,Alex Král,Aaron Ramsdale,Gabriel Dos Santos,Bukayo Saka,Martin Ødegaard,Rob Holding,Takehiro Tomiyasu,Nuno Tavares,Mohamed Elneny,Eddie Nketiah,Granit Xhaka,Gabriel Martinelli,Bernd Leno,Alexandre Lacazette,Emile Smith Rowe,Cédric Soares,Nicolas Pépé,Albert Sambi Lokonga,Alex Kirk,Salah Oulad M'Hand
341,341,35,Mon,2022-05-02,20:00,Manchester Utd,2.0,0.6,Brentford,"73,482",Old Trafford,Chris Kavanagh,/en/matches/c9b4c96a/Manchester-United-Brentford-May-2-2022-Premier-League,3,0,4-2-3-1,5-3-2,4.0,6.0,3.0,8.0,7.0,29.0,847.0,496.0,11.0,9.0,11.0,6.0,15.0,10.0,34.0,5.0,3.0,2.0,8.0,6.0,10.0,17.0,50.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,David de Gea,Victor Lindelöf,Cristiano Ronaldo,Juan Mata,Bruno Fernandes,Raphaël Varane,Diogo Dalot,Alex Telles,Nemanja Matić,Anthony Elanga,Scott McTominay,Dean Henderson,Eric Bailly,Phil Jones,Marcus Rashford,Jesse Lingard,Fred,Edinson Cavani,Álvaro Fernández,David Raya,Rico Henry,Christian Nørgaard,Ivan Toney,Pontus Jansson,Bryan Mbeumo,Kristoffer Ajer,Christian Eriksen,Vitaly Janelt,Mads Bech Sørensen,Mads Roerslev,Álvaro Fernández,Mathias Jensen,Josh Dasilva,Yoane Wissa,Julian Jeanvier,Tariqe Fosu,Shandon Baptiste,Finley Stevens
342,342,36,Sat,2022-05-07,15:00,Crystal Palace,2.2,0.4,Watford,"24,622",Selhurst Park,Graham Scott,/en/matches/1206a1df/Crystal-Palace-Watford-May-7-2022-Premier-League,1,0,4-3-3,4-3-3,11.0,18.0,8.0,5.0,24.0,16.0,673.0,391.0,11.0,16.0,3.0,11.0,14.0,17.0,12.0,24.0,2.0,0.0,3.0,8.0,25.0,16.0,81.0,72.0,2.0,0.0,0.0,3.0,0.0,1.0,Jack Butland,Joel Ward,Marc Guéhi,Michael Olise,Eberechi Eze,Wilfried Zaha,Will Hughes,Joachim Andersen,Nathaniel Clyne,Odsonne Édouard,Conor Gallagher,Remi Matthews,Tyrick Mitchell,Luka Milivojević,James Tomkins,Cheikhou Kouyaté,Jordan Ayew,Jean-Philippe Mateta,Jeffrey Schlupp,Ben Foster,Joshua King,Tom Cleverley,Hassane Kamara,Craig Cathcart,Moussa Sissoko,Kiko Femenía,Samir Santos,Ismaila Sarr,Emmanuel Dennis,Edo Kayembe,Daniel Bachmann,Jeremy Ngakia,Oghenekaro Etebo,William Troost-Ekong,Adam Masina,Ken Sema,Dan Gosling,Christian Kabasele
343,343,36,Sat,2022-05-07,15:00,Brentford,2.6,1.4,Southampton,"17,051",Brentford Community Stadium,Michael Salisbury,/en/matches/74a74729/Brentford-Southampton-May-7-2022-Premier-League,3,0,4-3-3,4-4-2,12.0,9.0,4.0,7.0,14.0,30.0,480.0,628.0,10.0,17.0,15.0,8.0,15.0,14.0,26.0,17.0,0.0,2.0,10.0,9.0,16.0,13.0,82.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,David Raya,Rico Henry,Christian Nørgaard,Mathias Jensen,Yoane Wissa,Ivan Toney,Pontus Jansson,Bryan Mbeumo,Kristoffer Ajer,Christian Eriksen,Mads Bech Sørensen,Jonas Lössl,Josh Dasilva,Julian Jeanvier,Tariqe Fosu,Shandon Baptiste,Vitaly Janelt,Mads Roerslev,Finley Stevens,Fraser Forster,Kyle Walker-Peters,James Ward-Prowse,Adam Armstrong,Nathan Redmond,Romain Perraud,Stuart Armstrong,Armando Broja,Mohammed Salisu,Ibrahima Diallo,Jan Bednarek,Alex McCarthy,Lyanco,Oriol Romeu,Shane Long,Che Adams,Nathan Tella,Mohamed Elyounoussi,Yan Valery
