,Matchday,home,xG_home,xG_away,away,goals_home,goals_away,dif,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,result,home_Points,away_Points,B365H,B365D,B365A,Yellows_scored_home_MA5,Yellows_conceeded_home_MA5,Reds_scored_home_MA5,Reds_conceeded_home_MA5,Yellow_Reds_scored_home_MA5,Yellow_Reds_conceeded_home_MA5,Fouls_scored_home_MA5,Fouls_conceeded_home_MA5,Goals_scored_home_MA5,Goals_conceeded_home_MA5,Shoots_scored_home_MA5,Shoots_conceeded_home_MA5,SOT_scored_home_MA5,SOT_conceeded_home_MA5,Corners_scored_home_MA5,Corners_conceeded_home_MA5,Crosses_scored_home_MA5,Crosses_conceeded_home_MA5,Touches_scored_home_MA5,Touches_conceeded_home_MA5,Interceptions_scored_home_MA5,Interceptions_conceeded_home_MA5,Tackles_scored_home_MA5,Tackles_conceeded_home_MA5,Clearances_scored_home_MA5,Clearances_conceeded_home_MA5,Offsides_scored_home_MA5,Offsides_conceeded_home_MA5,Long Balls_scored_home_MA5,Long Balls_conceeded_home_MA5,Yellows_scored_away_MA5,Yellows_conceeded_away_MA5,Reds_scored_away_MA5,Reds_conceeded_away_MA5,Yellow_Reds_scored_away_MA5,Yellow_Reds_conceeded_away_MA5,Fouls_scored_away_MA5,Fouls_conceeded_away_MA5,Goals_scored_away_MA5,Goals_conceeded_away_MA5,Shoots_scored_away_MA5,Shoots_conceeded_away_MA5,SOT_scored_away_MA5,SOT_conceeded_away_MA5,Corners_scored_away_MA5,Corners_conceeded_away_MA5,Crosses_scored_away_MA5,Crosses_conceeded_away_MA5,Touches_scored_away_MA5,Touches_conceeded_away_MA5,Interceptions_scored_away_MA5,Interceptions_conceeded_away_MA5,Tackles_scored_away_MA5,Tackles_conceeded_away_MA5,Clearances_scored_away_MA5,Clearances_conceeded_away_MA5,Offsides_scored_away_MA5,Offsides_conceeded_away_MA5,Long Balls_scored_away_MA5,Long Balls_conceeded_away_MA5,Points_total_home_MA5,Points_total_away_MA5,Points_total_home_MA17,Points_total_away_MA17,Points_total_home_MA34,Points_total_away_MA34,season
80,9,Chelsea,1.8,0.8,Man Utd,2,2,0,9.0,17.0,5.0,3.0,18.0,9.0,1,1.0,1.0,,,,0.6,2.4,0.0,0.0,0.0,0.0,9.0,10.0,2.0,0.4,18.0,9.6,5.8,3.2,7.2,3.8,21.4,13.4,829.2,507.4,7.2,15.8,11.2,17.0,19.2,31.8,1.4,1.0,56.6,77.4,2.0,1.4,0.2,0.0,0.2,0.0,11.4,10.6,1.8,1.4,16.6,6.8,6.0,1.4,7.4,4.4,28.2,17.6,714.2,535.2,7.0,12.2,10.6,18.6,23.8,35.6,2.6,1.4,77.2,76.0,2.2,2.0,,,,,2019
81,9,Bournemouth,0.9,0.5,Southampton,0,0,0,11.0,14.0,6.0,4.0,22.0,18.0,1,1.0,1.0,2.04,3.7,3.75,1.8,3.4,0.0,0.0,0.0,0.4,8.8,13.0,2.0,1.8,11.6,14.8,4.6,4.6,5.6,5.8,15.4,22.6,576.0,633.6,8.8,11.6,11.0,17.0,32.4,22.8,1.6,1.8,60.6,80.4,2.4,1.4,0.0,0.0,0.0,0.0,10.4,10.6,0.8,2.0,14.4,15.8,4.8,5.2,3.8,7.2,15.6,19.4,592.0,699.0,14.6,9.0,21.6,15.8,29.2,21.4,1.2,1.2,79.8,67.0,1.8,0.8,,,,,2019
82,9,Man City,4.0,0.4,Burnley,5,0,5,11.0,5.0,10.0,1.0,19.0,9.0,0,3.0,0.0,1.08,13.0,34.0,0.8,1.0,0.0,0.0,0.0,0.0,6.0,9.2,2.4,0.2,21.4,5.0,7.4,2.0,7.8,2.0,21.0,9.6,884.0,448.8,10.8,13.2,13.6,16.0,13.8,28.4,2.6,1.8,56.0,68.2,2.6,1.6,0.0,0.2,0.0,0.0,11.4,10.2,1.4,1.0,7.0,22.2,2.6,5.4,2.0,8.2,15.2,27.2,511.2,674.2,11.0,8.2,14.6,9.0,39.6,23.2,1.4,1.2,86.6,90.8,2.6,1.4,,,,,2019
83,9,West Ham,0.8,0.9,Tottenham,0,1,-1,8.0,10.0,10.0,6.0,30.0,15.0,2,0.0,3.0,4.1,3.9,1.9,2.2,1.6,0.0,0.0,0.0,0.0,10.6,11.8,1.2,0.8,10.2,14.8,2.6,5.2,4.0,5.4,13.8,22.4,574.6,647.6,11.2,10.2,20.0,16.2,28.2,17.4,1.2,3.0,72.0,68.8,1.4,1.4,0.0,0.2,0.0,0.0,11.4,13.6,1.4,1.0,13.4,9.8,5.0,5.6,5.6,3.4,16.8,12.6,723.0,466.6,9.0,14.4,16.6,16.8,23.2,28.6,1.2,2.0,71.8,79.6,1.4,1.8,,,,,2019
84,9,Newcastle,1.8,0.8,Brighton,0,1,-1,13.0,17.0,10.0,2.0,41.0,10.0,2,0.0,3.0,2.2,3.25,3.8,0.6,0.6,0.0,0.0,0.0,0.0,11.2,9.0,0.8,1.8,5.6,14.8,2.0,5.0,5.2,7.2,15.0,24.8,456.4,763.4,15.2,7.2,20.8,17.0,37.2,18.2,1.2,1.2,75.8,74.6,2.8,1.6,0.0,0.0,0.0,0.0,12.4,9.0,1.2,1.6,9.6,17.0,3.6,5.8,4.2,5.6,16.0,17.0,458.0,751.8,13.2,12.6,15.2,14.6,23.2,17.0,2.6,1.4,74.0,66.4,0.2,1.0,,,,,2019
85,9,Wolves,0.7,1.1,Watford,0,2,-2,23.0,13.0,8.0,2.0,27.0,4.0,2,0.0,3.0,1.75,3.75,5.25,2.2,2.2,0.0,0.0,0.0,0.0,12.4,8.4,1.2,0.2,13.6,14.0,4.4,4.2,5.4,4.6,14.4,18.2,592.8,672.8,13.2,9.8,18.0,20.8,24.4,18.8,0.8,1.6,76.2,73.4,2.4,1.8,0.0,0.0,0.2,0.2,11.0,10.0,0.8,2.0,11.0,11.0,3.4,3.6,6.6,7.8,21.8,23.0,501.4,672.6,14.2,9.6,18.0,13.4,30.6,32.4,2.8,2.8,86.2,76.0,2.6,0.8,,,,,2019
86,9,Cardiff,1.5,0.7,Fulham,4,2,2,15.0,16.0,4.0,4.0,22.0,9.0,0,3.0,0.0,2.5,3.5,2.95,1.2,2.2,0.2,0.0,0.0,0.0,10.0,9.6,0.8,3.0,9.8,15.6,3.6,7.4,4.0,6.2,15.0,16.4,390.8,785.8,15.4,8.8,13.2,12.6,28.2,28.6,2.0,0.6,78.4,66.8,2.0,0.8,0.0,0.0,0.0,0.0,11.2,10.6,0.8,2.8,12.2,16.4,3.0,6.6,3.6,7.8,14.4,22.4,623.2,630.4,12.8,16.2,15.8,18.0,28.2,18.2,3.0,4.0,69.4,77.2,0.0,0.4,,,,,2019
87,9,Huddersfield,0.7,0.6,Liverpool,0,1,-1,9.0,6.0,2.0,4.0,27.0,14.0,2,0.0,3.0,11.0,5.5,1.33,1.8,2.2,0.0,0.0,0.0,0.0,13.8,13.0,0.6,1.6,12.2,10.4,3.4,4.0,4.4,2.2,24.2,13.0,594.2,574.6,12.0,10.4,18.0,17.0,12.4,36.4,1.2,1.6,94.0,72.8,1.0,1.6,0.0,0.0,0.0,0.0,10.8,10.6,1.6,0.6,11.8,9.2,5.2,3.0,3.8,4.6,13.8,13.4,684.6,665.6,8.8,10.6,16.8,16.2,18.8,25.6,2.4,2.8,75.8,68.0,0.4,2.2,,,,,2019
88,9,Everton,1.8,1.3,Crystal Palace,2,0,2,13.0,17.0,10.0,5.0,29.0,13.0,0,3.0,0.0,1.85,3.6,4.75,1.4,3.4,0.0,0.0,0.0,0.2,12.8,13.2,1.4,1.4,14.4,8.2,5.0,3.4,7.8,2.6,24.8,11.8,578.6,587.6,13.6,12.4,18.6,20.4,20.6,30.0,2.4,1.2,70.6,80.0,2.2,2.0,0.0,0.0,0.0,0.0,11.8,11.2,0.4,1.0,12.8,11.6,3.6,3.6,5.6,4.0,18.2,17.6,651.6,558.2,10.2,11.4,18.8,18.6,21.6,26.8,1.4,2.0,73.8,82.4,1.4,0.8,,,,,2019
89,9,Arsenal,2.7,0.5,Leicester,3,1,2,10.0,10.0,6.0,4.0,11.0,12.0,0,3.0,0.0,1.53,4.5,6.5,1.6,1.6,0.0,0.0,0.0,0.0,13.0,13.0,2.8,0.8,11.2,12.2,5.4,3.8,5.2,6.4,15.6,22.8,720.8,488.0,9.6,13.8,15.2,17.6,28.0,26.2,1.0,3.0,75.6,72.6,2.6,1.4,0.0,0.0,0.4,0.0,9.8,12.6,1.8,1.8,12.8,10.4,5.6,4.0,4.8,4.8,18.8,14.2,658.6,552.0,10.0,10.4,20.0,15.0,27.8,23.0,2.4,0.8,80.8,72.8,3.0,1.2,,,,,2019
90,10,Brighton,0.9,1.4,Wolves,1,0,1,11.0,8.0,1.0,10.0,9.0,36.0,0,3.0,0.0,3.2,3.2,2.5,2.6,1.0,0.0,0.0,0.0,0.0,13.4,8.8,1.0,1.2,8.2,20.4,3.0,6.0,3.2,7.4,12.2,23.2,441.6,753.2,11.2,11.6,15.4,15.0,31.0,14.6,2.4,0.8,74.6,70.2,2.6,2.0,0.0,0.0,0.0,0.0,14.8,9.0,1.0,0.6,12.6,13.2,3.4,4.2,6.2,4.2,16.6,15.4,574.4,691.6,13.0,9.8,17.4,19.8,22.6,21.4,1.2,1.6,77.4,73.4,1.4,2.0,,,,,2019
91,10,Southampton,1.1,0.4,Newcastle,0,0,0,9.0,12.0,7.0,2.0,31.0,15.0,1,1.0,1.0,2.1,3.4,3.9,2.6,1.4,0.0,0.0,0.0,0.0,10.8,10.6,0.4,2.0,12.2,13.8,4.4,4.4,3.8,7.0,14.8,19.0,570.4,700.0,15.6,7.6,21.4,14.4,27.4,22.2,1.8,1.2,80.2,67.2,0.6,1.0,0.0,0.0,0.0,0.0,11.2,11.4,0.6,1.6,10.4,11.6,2.8,3.8,7.2,6.8,22.4,22.6,523.8,668.0,12.6,7.6,20.4,18.8,32.4,26.4,1.2,1.0,79.2,80.8,0.4,0.2,,,,,2019
92,10,Fulham,0.5,2.0,Bournemouth,0,3,-3,16.0,3.0,5.0,5.0,16.0,23.0,2,0.0,3.0,2.9,3.75,2.4,2.0,0.8,0.0,0.0,0.0,0.0,11.6,11.2,0.8,3.2,12.0,17.8,2.8,6.6,4.2,7.2,14.2,21.0,609.2,622.0,12.2,15.4,16.2,17.0,28.8,20.2,2.2,3.6,72.8,79.2,1.6,3.4,0.0,0.0,0.0,0.4,9.6,13.8,2.0,1.4,12.0,11.6,4.8,4.2,5.6,5.2,16.8,21.2,615.6,562.0,7.2,13.0,10.0,18.2,31.4,23.4,1.4,2.2,66.6,88.4,0.2,2.0,,,,,2019
93,10,Liverpool,2.4,0.8,Cardiff,4,1,3,6.0,4.0,8.0,0.0,24.0,7.0,0,3.0,0.0,1.11,11.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,9.6,10.6,1.4,0.4,12.0,9.4,4.8,2.2,3.8,4.2,15.0,15.4,709.2,675.8,8.6,11.8,16.0,15.6,20.6,24.0,2.4,2.8,76.8,69.4,1.2,2.0,0.2,0.0,0.0,0.0,10.6,10.0,1.2,2.8,11.4,14.0,4.0,6.0,4.2,5.2,15.6,14.4,409.0,754.0,15.2,7.8,13.2,13.6,25.6,30.2,1.4,0.4,84.8,68.0,2.2,0.6,,,,,2019
94,10,Watford,2.0,0.5,Huddersfield,3,0,3,9.0,13.0,3.0,3.0,7.0,13.0,0,3.0,0.0,1.75,3.75,5.25,2.2,2.2,0.0,0.0,0.2,0.2,11.8,13.0,0.8,1.8,11.4,10.8,3.4,3.4,6.4,7.4,20.4,22.0,545.8,641.4,11.8,10.2,18.4,13.2,25.8,31.2,2.6,2.8,82.6,76.0,1.2,2.0,0.0,0.0,0.0,0.0,12.8,11.6,0.4,1.6,13.0,10.4,2.4,4.2,4.2,2.2,25.6,12.0,634.0,601.2,11.0,10.6,16.0,16.8,12.0,36.8,1.8,1.8,91.4,73.6,0.8,0.2,,,,,2019
95,10,Leicester,1.7,1.4,West Ham,1,1,0,17.0,5.0,8.0,0.0,45.0,6.0,1,1.0,1.0,2.1,3.5,3.8,2.4,1.4,0.0,0.0,0.4,0.0,10.0,12.2,1.8,2.0,12.0,12.2,5.0,4.4,4.8,5.2,17.8,14.8,621.2,596.4,12.8,10.4,18.2,15.4,26.2,20.2,2.0,0.8,79.4,68.4,2.4,1.4,0.0,0.0,0.0,0.0,10.2,11.6,1.2,0.8,10.2,13.8,2.8,4.4,5.2,5.8,16.2,22.2,565.2,650.4,12.2,9.2,21.8,13.8,27.6,18.4,1.6,3.4,72.4,65.2,1.2,1.4,,,,,2019
96,10,Burnley,0.4,2.6,Chelsea,0,4,-4,14.0,10.0,4.0,4.0,23.0,8.0,2,0.0,3.0,11.0,5.0,1.36,2.6,1.4,0.0,0.0,0.0,0.0,11.0,9.8,1.4,1.6,6.6,22.2,2.4,5.8,1.8,9.2,12.4,27.4,481.8,704.0,12.2,8.4,14.6,10.8,38.6,18.4,1.2,1.0,86.0,86.0,0.6,3.0,0.0,0.0,0.0,0.0,8.8,12.0,2.0,0.8,,,,,6.8,3.2,20.0,12.2,814.0,523.6,7.6,16.0,11.2,18.4,19.0,30.2,1.4,1.0,53.4,80.0,1.4,1.8,,,,,2019
97,10,Crystal Palace,2.3,0.9,Arsenal,2,2,0,10.0,16.0,6.0,4.0,15.0,10.0,1,1.0,1.0,4.75,4.1,1.75,2.2,2.2,0.0,0.0,0.0,0.0,13.0,11.4,0.4,1.0,10.2,11.8,3.0,3.2,5.2,5.2,16.0,19.0,629.2,575.0,10.4,11.8,20.2,19.0,21.4,23.2,1.4,2.0,72.8,74.8,1.2,1.4,0.0,0.0,0.0,0.0,12.2,12.6,2.8,0.6,11.6,11.0,4.4,3.6,4.6,6.6,14.0,21.4,734.2,504.0,9.4,14.8,17.0,18.0,25.8,23.4,1.2,2.6,70.6,72.8,0.8,3.0,,,,,2019
98,10,Man Utd,2.3,1.8,Everton,2,1,1,15.0,12.0,8.0,4.0,17.0,20.0,0,3.0,0.0,1.4,5.25,8.5,2.4,1.4,0.0,0.0,0.2,0.0,12.2,11.0,1.8,1.8,,,,,7.0,5.0,26.4,16.6,685.4,577.2,8.6,12.8,13.6,18.6,23.2,35.0,2.6,1.6,74.8,69.6,1.2,3.0,0.0,0.0,0.0,0.2,12.8,13.8,1.6,1.2,16.2,7.8,5.6,2.8,9.0,3.0,26.8,10.4,592.8,588.8,14.2,11.6,19.8,19.0,17.8,31.2,2.4,1.2,67.8,77.8,1.6,1.8,,,,,2019
99,10,Tottenham,0.4,1.6,Man City,0,1,-1,13.0,13.0,3.0,6.0,13.0,12.0,2,0.0,3.0,4.75,4.1,1.75,1.2,1.6,0.0,0.2,0.0,0.0,11.8,13.4,1.4,0.6,13.2,11.0,5.0,5.8,4.8,4.8,13.4,16.4,713.0,482.8,8.8,13.0,14.6,20.0,24.8,20.6,1.2,2.2,67.0,76.4,1.2,1.4,0.0,0.0,0.0,0.0,7.2,7.6,3.0,0.0,21.4,5.4,7.8,1.6,9.0,2.2,20.6,10.6,862.0,460.4,11.0,12.2,14.8,14.8,13.8,24.8,2.2,1.6,56.0,69.4,2.4,2.6,,,,,2019
100,11,Bournemouth,1.6,3.0,Man Utd,1,2,-1,12.0,12.0,9.0,5.0,23.0,13.0,2,0.0,3.0,5.25,4.2,1.66,1.2,3.4,0.0,0.0,0.0,0.4,7.6,14.0,1.8,1.0,12.4,11.0,4.8,2.8,5.8,5.0,19.6,18.8,643.8,582.6,8.0,12.4,9.0,16.2,31.4,24.6,1.4,1.8,65.2,85.0,2.2,1.2,0.0,0.0,0.0,0.0,13.0,11.6,1.8,1.8,,,,,7.0,4.6,25.6,16.4,676.0,585.6,7.8,12.6,14.4,16.8,19.4,34.2,3.2,1.2,71.0,65.0,2.0,1.6,,,,,2019
101,11,Cardiff,0.9,2.1,Leicester,0,1,-1,13.0,12.0,6.0,12.0,18.0,27.0,2,0.0,3.0,3.8,3.4,2.14,1.2,2.0,0.2,0.0,0.0,0.0,9.4,9.6,1.2,2.8,10.6,14.2,3.8,6.0,3.4,5.8,15.0,16.2,411.0,773.4,14.4,7.6,13.4,14.0,31.0,28.8,2.2,0.4,82.2,63.8,1.8,1.0,0.0,0.2,0.2,0.0,10.4,10.6,1.6,1.4,13.4,12.4,4.8,4.0,5.2,4.4,21.2,14.2,651.0,593.6,12.4,12.2,17.4,17.2,21.6,25.4,2.8,0.8,78.0,70.8,0.6,1.4,,,,,2019
102,11,Everton,2.0,0.5,Brighton,3,1,2,9.0,17.0,6.0,4.0,34.0,11.0,0,3.0,0.0,1.61,4.0,6.5,1.0,2.4,0.0,0.0,0.0,0.2,12.2,14.4,1.6,1.0,14.2,9.0,5.0,2.8,9.0,4.2,26.4,12.8,585.2,604.2,13.8,10.0,18.6,18.2,21.2,28.4,1.8,2.6,63.6,76.0,2.6,0.6,0.0,0.0,0.0,0.0,13.0,8.4,0.8,0.8,6.2,22.6,2.4,6.4,2.6,9.2,10.4,27.8,425.4,770.8,9.6,11.4,16.4,14.0,34.0,13.4,2.0,0.6,75.2,70.8,1.8,1.8,,,,,2019
103,11,Newcastle,0.5,2.0,Watford,1,0,1,12.0,11.0,8.0,9.0,19.0,20.0,0,3.0,0.0,2.75,3.25,2.8,0.8,1.0,0.0,0.0,0.0,0.0,11.0,11.0,0.4,1.2,10.8,13.6,2.4,4.2,5.6,7.4,20.6,25.8,551.4,639.6,13.0,10.0,19.6,18.4,38.4,25.4,1.2,1.0,78.8,80.0,2.0,2.0,0.0,0.0,0.2,0.0,11.8,13.4,1.2,1.4,11.8,11.4,4.2,4.0,5.8,6.4,17.6,20.4,564.2,641.6,11.8,13.4,17.2,16.2,24.6,27.4,2.8,2.6,82.0,76.2,0.4,1.4,,,,,2019
104,11,West Ham,2.4,1.1,Burnley,4,2,2,7.0,9.0,10.0,4.0,15.0,9.0,0,3.0,0.0,1.75,3.75,5.25,1.6,1.2,0.2,0.0,0.0,0.0,8.8,12.0,0.8,0.8,10.6,14.8,2.6,5.0,4.8,6.6,16.4,26.8,556.8,670.4,12.2,10.0,22.2,12.6,32.8,18.0,1.8,4.2,73.2,66.2,2.6,1.4,0.0,0.0,0.0,0.0,12.0,9.8,1.4,2.2,6.6,21.0,2.2,6.0,2.2,8.4,14.6,24.2,467.2,746.6,12.2,7.6,13.8,10.0,36.6,20.2,2.0,0.8,81.6,77.0,1.0,1.4,,,,,2019
105,11,Arsenal,1.4,1.3,Liverpool,1,1,0,7.0,7.0,5.0,8.0,16.0,16.0,1,1.0,1.0,3.9,3.9,1.95,1.6,1.6,0.0,0.0,0.0,0.0,13.2,12.0,2.8,0.8,10.6,13.4,4.4,3.8,4.6,5.8,13.0,19.6,729.6,524.8,10.8,15.4,19.0,18.4,26.4,21.8,1.0,2.4,65.6,68.4,1.0,1.0,0.0,0.0,0.0,0.0,7.6,8.0,1.8,0.4,12.4,7.6,4.2,1.8,4.6,3.2,17.8,14.4,805.2,610.8,8.6,14.6,15.0,16.6,18.4,29.8,2.0,3.0,72.4,67.6,2.6,2.2,,,,,2019
106,11,Wolves,2.7,1.4,Tottenham,2,3,-1,11.0,8.0,5.0,1.0,25.0,7.0,2,0.0,3.0,3.1,3.4,2.45,2.2,1.8,0.0,0.0,0.0,0.0,14.4,9.4,0.8,0.8,11.6,12.2,3.4,4.0,6.6,4.0,19.0,14.8,572.2,685.8,15.0,8.4,17.0,20.2,20.8,23.6,1.2,1.4,74.6,73.0,1.6,2.0,0.0,0.2,0.0,0.0,11.0,12.8,1.2,0.4,11.8,10.2,4.6,5.0,4.4,5.2,13.6,16.8,698.4,515.4,9.0,14.6,16.2,19.0,25.6,20.8,1.4,2.6,68.8,76.6,1.4,2.4,,,,,2019
107,11,Man City,2.2,2.0,Southampton,6,1,5,14.0,9.0,4.0,4.0,12.0,20.0,0,3.0,0.0,1.11,11.0,29.0,1.6,1.8,0.0,0.0,0.0,0.0,8.4,8.8,2.6,0.0,18.4,4.4,7.2,1.2,8.2,2.0,19.0,11.0,814.4,474.0,11.4,10.4,14.0,15.4,15.2,24.6,2.0,2.0,58.8,72.0,2.2,1.0,0.0,0.0,0.0,0.0,10.6,10.4,0.0,1.6,13.8,12.6,4.2,3.6,5.0,6.6,18.4,18.4,567.2,701.0,15.4,7.6,20.8,14.8,29.2,27.8,1.6,1.4,77.8,67.4,2.6,0.4,,,,,2019
108,11,Chelsea,1.7,0.4,Crystal Palace,3,1,2,6.0,13.0,4.0,2.0,17.0,5.0,0,3.0,0.0,1.25,6.75,13.0,1.0,3.8,0.0,0.0,0.0,0.0,9.2,12.8,2.0,0.6,,,,,6.6,3.2,18.6,14.8,823.6,548.6,7.2,13.6,11.0,18.4,21.0,29.6,1.4,2.0,50.2,77.6,2.0,2.4,0.0,0.0,0.0,0.0,11.6,12.4,0.6,1.4,12.0,10.2,3.2,3.2,5.8,5.0,17.0,15.0,644.2,591.2,11.4,13.6,22.0,20.6,17.8,27.8,1.4,1.0,73.2,66.0,1.8,0.4,,,,,2019
109,11,Huddersfield,0.6,0.4,Fulham,1,0,1,11.0,8.0,5.0,4.0,26.0,7.0,0,3.0,0.0,2.3,3.5,3.3,1.4,1.8,0.0,0.0,0.0,0.0,13.2,10.0,0.4,2.0,12.6,11.4,3.4,5.0,3.8,2.2,22.2,11.4,640.0,630.4,15.4,10.6,17.8,18.0,12.6,35.8,1.4,2.0,90.0,75.4,2.8,1.0,0.0,0.0,0.2,0.0,13.4,10.4,0.8,3.2,12.4,14.6,2.4,5.8,4.4,6.2,15.2,21.6,637.2,573.6,11.6,15.0,15.4,15.2,31.8,22.4,2.0,2.8,72.2,79.6,0.2,0.2,,,,,2019
110,12,Cardiff,2.1,0.5,Brighton,2,1,1,7.0,21.0,4.0,1.0,20.0,5.0,0,3.0,0.0,2.6,3.1,3.1,1.4,2.2,0.2,0.0,0.0,0.0,10.8,11.2,1.2,2.0,12.4,12.6,3.8,5.0,4.4,6.4,17.2,17.0,429.6,704.8,14.8,7.4,12.8,13.8,32.0,34.8,2.6,0.8,88.2,68.0,2.4,0.4,0.0,0.0,0.0,0.0,13.4,8.4,0.8,1.0,5.6,22.2,2.2,5.6,2.4,9.0,9.8,31.6,442.2,745.8,9.0,11.0,17.0,14.4,37.4,13.6,2.0,1.0,79.0,70.6,0.6,1.8,,,,,2019
111,12,Newcastle,2.2,1.6,Bournemouth,2,1,1,9.0,11.0,7.0,10.0,22.0,22.0,0,3.0,0.0,2.9,3.4,2.6,0.8,1.8,0.0,0.0,0.0,0.0,11.2,11.6,0.6,1.2,11.6,13.6,2.2,3.6,6.2,7.4,21.4,25.6,553.0,633.0,12.4,10.6,18.6,14.2,37.4,28.8,1.8,1.0,78.4,81.4,2.0,3.6,0.0,0.0,0.0,0.4,8.8,13.0,2.0,0.6,11.0,10.8,5.2,3.2,6.0,5.4,19.0,17.4,607.6,600.4,7.8,10.4,11.4,16.6,32.2,24.6,1.0,2.6,66.8,79.6,0.8,2.0,,,,,2019
112,12,Huddersfield,1.1,1.7,West Ham,1,1,0,9.0,8.0,5.0,6.0,16.0,20.0,1,1.0,1.0,3.4,3.25,2.35,1.4,1.8,0.0,0.0,0.0,0.0,12.2,9.6,0.4,1.4,12.8,9.2,3.4,3.6,4.6,2.4,24.6,9.8,651.8,614.2,18.0,9.8,20.6,16.8,12.2,33.8,2.0,3.0,91.0,82.0,1.4,1.8,0.2,0.0,0.0,0.0,8.0,12.0,1.6,1.2,13.8,12.6,4.4,4.4,6.6,5.8,17.2,23.0,602.8,583.6,10.6,9.8,20.6,14.8,28.4,23.2,1.8,4.0,71.0,74.6,0.8,1.4,,,,,2019
113,12,Leicester,1.8,0.4,Burnley,0,0,0,13.0,10.0,12.0,1.0,42.0,11.0,1,1.0,1.0,1.5,4.33,8.0,1.8,1.2,0.0,0.2,0.2,0.0,10.8,10.0,1.2,1.2,12.4,12.8,4.2,4.0,7.0,5.4,23.6,15.0,619.6,581.0,12.2,13.0,15.0,17.6,23.6,29.0,3.2,1.6,79.6,72.4,3.0,1.6,0.0,0.0,0.0,0.0,10.4,10.0,1.0,3.0,5.4,21.6,1.8,7.0,2.4,8.8,12.4,22.0,454.4,733.4,10.6,7.4,14.6,11.2,37.2,19.0,2.2,0.8,80.6,76.4,1.4,0.8,,,,,2019
114,12,Southampton,1.1,1.2,Watford,1,1,0,13.0,13.0,7.0,6.0,17.0,17.0,1,1.0,1.0,2.5,3.3,3.1,2.0,1.2,0.0,0.0,0.0,0.0,10.4,11.8,0.2,2.2,14.8,13.8,5.2,4.4,5.0,6.4,19.6,18.2,542.4,701.0,15.0,8.4,20.6,13.8,26.2,29.0,1.6,0.8,76.0,64.8,2.8,1.8,0.0,0.0,0.2,0.0,12.2,13.6,1.0,1.4,12.8,10.4,3.2,3.8,6.0,6.4,16.4,19.0,590.2,601.6,10.4,13.4,16.6,17.4,26.2,26.4,2.0,2.4,77.8,74.0,0.4,1.2,,,,,2019
115,12,Crystal Palace,0.8,1.2,Tottenham,0,1,-1,12.0,9.0,10.0,6.0,24.0,23.0,2,0.0,3.0,4.5,3.75,1.85,2.0,2.2,0.0,0.0,0.0,0.0,12.6,11.4,0.8,2.0,10.2,12.0,2.8,3.8,4.4,4.8,13.8,15.4,601.8,696.0,13.6,10.6,20.4,19.8,17.8,22.8,1.2,2.0,72.0,62.6,1.8,1.8,0.0,0.2,0.0,0.0,10.8,12.0,1.4,0.6,10.6,11.8,4.8,5.6,3.2,5.2,12.0,19.0,671.0,560.6,7.6,13.8,17.2,20.8,27.0,18.8,2.0,3.2,67.6,84.8,0.2,2.4,,,,,2019
116,12,Liverpool,1.8,0.5,Fulham,2,0,2,11.0,9.0,6.0,3.0,20.0,11.0,0,3.0,0.0,1.11,11.0,26.0,1.2,0.8,0.0,0.0,0.0,0.0,7.6,7.4,1.4,0.6,12.6,8.6,4.2,2.4,5.2,3.4,18.4,14.8,734.6,639.4,8.8,13.8,14.2,16.6,21.8,28.2,1.4,4.2,76.2,63.0,2.8,1.0,0.0,0.0,0.2,0.0,12.8,10.8,0.6,3.2,10.8,14.4,2.0,5.0,3.6,5.6,11.4,21.6,630.0,584.2,10.2,16.4,16.0,18.0,28.8,19.4,2.2,2.2,73.8,76.4,1.8,0.0,,,,,2019
117,12,Chelsea,1.2,0.3,Everton,0,0,0,7.0,11.0,5.0,5.0,16.0,10.0,1,1.0,1.0,1.4,5.25,8.5,0.8,3.6,0.0,0.0,0.0,0.0,8.6,13.2,2.6,0.8,,,,,5.8,3.4,16.4,13.6,847.2,545.4,6.0,14.4,13.6,18.2,21.4,23.6,2.0,1.8,52.0,77.4,0.8,2.2,0.0,0.0,0.0,0.2,11.6,14.4,2.2,0.8,15.2,8.2,4.4,2.4,8.4,4.0,27.8,12.0,617.8,555.0,12.6,10.2,18.2,17.6,18.8,29.6,1.8,2.8,64.8,74.4,2.2,2.4,,,,,2019
118,12,Arsenal,0.9,1.9,Wolves,1,1,0,9.0,16.0,11.0,2.0,27.0,7.0,1,1.0,1.0,1.66,4.2,5.25,1.4,1.6,0.0,0.0,0.0,0.0,11.2,11.0,2.6,1.0,11.2,14.2,4.2,3.4,4.6,5.6,13.2,17.4,738.2,529.2,11.4,13.4,19.2,17.0,26.0,22.0,2.2,2.2,59.0,71.6,2.2,2.0,0.0,0.0,0.0,0.0,13.2,10.0,1.0,1.2,14.4,9.8,4.6,4.4,6.8,3.2,22.2,11.6,588.2,651.0,13.4,8.8,18.8,21.2,16.2,25.2,1.8,1.4,82.8,68.6,2.2,1.2,,,,,2019
